0.9833		0.0288925
0.9017		0.0337695
0.8268		0.0380896
0.7582		0.0415029
0.6953		0.0437185
0.6376		0.0445263
0.5847		0.0438387
0.5361		0.041718
0.4916		0.0383289
0.4508		0.0339729
0.4134		0.0290276
0.3791		0.0238855
0.3476		0.018901
0.3188		0.0143852
0.2923		0.0105363
0.2681		0.00744592
0.2458		0.0051251
0.2254		0.00349268
0.2067		0.0024359
0.1896		0.00181698
0.1738		0.00150748
0.1594		0.00139633
0.1462		0.00140202
0.134		0.00146847
0.1229		0.00154089
0.1127		0.00163199
0.1034		0.00170382
0.09478		0.00175301
0.08691		0.00177339
0.0797		0.00176317
0.07308		0.00172345
0.06702		0.00165585
0.06146		0.00157745
0.05636		0.001478
0.05168		0.00136997
0.04739		0.00126066
0.04346		0.00115428
0.03985		0.00105383
0.03654		0.000962096
0.03351		0.000878171
0.03073		0.000774894
0.02818		0.000708747
0.02584		0.00064435
0.02369		0.000582735
0.02173		0.000524045
0.01992		0.000469127
0.01827		0.000417132
0.01675		0.000367627
0.01536		0.000335286
0.01409		0.000294517
0.01292		0.000257082
0.01185		0.000222152
0.01086		0.000189588
0.009962		0.000158803
0.009135		0.000130022
0.008377		0.000103468
0.007682		6.39156e-05
0.007044		3.54202e-05
0.00646		7.46904e-06
0.005924		-1.97499e-05
0.005432		-4.62997e-05
0.004981		-7.22746e-05
0.004568		-9.8183e-05
0.004189		-0.000124672
0.003841		-0.000133103
0.003522		-0.000155317
0.00323		-0.000175813
0.002962		-0.000194927
0.002716		-0.00021308
0.002491		-0.000230259
0.002284		-0.000246629
0.002094		-0.000261545
0.00192		-0.000277044
0.001761		-0.00030565
0.001615		-0.000330836
0.001481		-0.000354372
0.001358		-0.000377264
0.001245		-0.000400161
0.001142		-0.000423868
0.001047		-0.000449436
0.0009602		-0.000452848
0.0008806		-0.000475074
0.0008075		-0.000496037
0.0007405		-0.000515901
0.000679		-0.000535199
0.0006226		-0.000554088
0.000571		-0.000571935
0.0005236		-0.000589114
0.0004801		-0.000629036
0.0004403		-0.000655122
0.0004037		-0.000682933
0.0003702		-0.000711912
0.0003395		-0.000742121
0.0003113		-0.000774173
0.0002855		-0.000808231
0.0002618		-0.000845875
0.0002401		-0.000853186
0.0002201		-0.000888346
0.0002019		-0.000921372
0.0001851		-0.000954214
0.0001697		-0.000986447
0.0001557		-0.00101766
0.0001427		-0.00104993
0.0001309		-0.0010804
0.00012		-0.00114917
0.0001101		-0.00119074
0.0001009		-0.00123761
9.256e-05		-0.00128673
8.487e-05		-0.0013397
7.783e-05		-0.00139503
7.137e-05		-0.00145474
6.545e-05		-0.00151925
6.002e-05		-0.00154449
5.503e-05		-0.00160685
5.047e-05		-0.00166733
4.628e-05		-0.00172807
4.244e-05		-0.001789
3.892e-05		-0.00184988
3.569e-05		-0.00191195
3.272e-05		-0.00197433
3.001e-05		-0.00207014
2.752e-05		-0.0021627
2.523e-05		-0.00225951
2.314e-05		-0.00235955
2.122e-05		-0.00246572
1.946e-05		-0.00257849
1.784e-05		-0.00270165
1.636e-05		-0.00283496
1.5e-05		-0.00292367
1.376e-05		-0.00306123
1.262e-05		-0.00320325
1.157e-05		-0.0033535
1.061e-05		-0.00350943
9.729e-06		-0.0036715
8.921e-06		-0.00383954
8.181e-06		-0.00401173
7.502e-06		-0.00425053
6.879e-06		-0.00446358
6.308e-06		-0.00468928
5.785e-06		-0.00492524
5.305e-06		-0.00517389
4.864e-06		-0.00543431
4.461e-06		-0.00570556
4.09e-06		-0.0059945
3.751e-06		-0.00622234
3.44e-06		-0.00652035
3.154e-06		-0.00682625
2.892e-06		-0.00713866
2.652e-06		-0.00745664
2.432e-06		-0.00777961
2.23e-06		-0.00810314
2.045e-06		-0.00842665
1.875e-06		-0.00882133
1.72e-06		-0.00916134
1.577e-06		-0.00951332
1.446e-06		-0.00986342
1.326e-06		-0.010213
1.216e-06		-0.010553
1.115e-06		-0.0108879
1.023e-06		-0.0112048
9.377e-07		-0.0114536
8.599e-07		-0.0117514
7.885e-07		-0.0120323
7.231e-07		-0.0122874
6.631e-07		-0.0125094
6.081e-07		-0.0126994
5.576e-07		-0.0128452
5.113e-07		-0.0129425
4.689e-07		-0.0129825
4.3e-07		-0.0129826
3.943e-07		-0.0129324
3.615e-07		-0.0128285
3.315e-07		-0.0126667
3.04e-07		-0.0124507
2.788e-07		-0.0121835
2.557e-07		-0.0118694
2.344e-07		-0.0115252
2.15e-07		-0.0112047
1.971e-07		-0.0108536
1.808e-07		-0.0104701
1.658e-07		-0.0100633
1.52e-07		-0.0096398
1.394e-07		-0.00920014
1.278e-07		-0.00875978
1.172e-07		-0.00818686
1.075e-07		-0.00770698
9.857e-08		-0.00722837
9.039e-08		-0.00674853
8.289e-08		-0.00628152
7.601e-08		-0.00582456
6.97e-08		-0.00538092
6.391e-08		-0.00494954
5.861e-08		-0.00454871
5.374e-08		-0.0042887
4.928e-08		-0.00401735
4.519e-08		-0.0037464
4.144e-08		-0.00348516
3.8e-08		-0.00324026
3.485e-08		-0.00301966
3.196e-08		-0.0028326
2.93e-08		-0.00243686
2.687e-08		-0.00225744
2.464e-08		-0.00207752
2.26e-08		-0.00189956
2.072e-08		-0.00172897
1.9e-08		-0.00156342
1.742e-08		-0.00140112
1.598e-08		-0.00122966
1.465e-08		-0.000981741
1.344e-08		-0.00102511
1.232e-08		-0.00101272
1.13e-08		-0.00096969
1.036e-08		-0.000916747
9.501e-09		-0.000867803
8.712e-09		-0.000833907
7.989e-09		-0.000824571
7.326e-09		-0.000506757
6.718e-09		-0.000515779
6.16e-09		-0.000495942
5.649e-09		-0.000459285
5.18e-09		-0.000412645
4.75e-09		-0.000357895
4.356e-09		-0.000292126
3.995e-09		-0.000209011
3.663e-09		-0.000620393
3.359e-09		-0.000449539
3.08e-09		-0.00034651
2.825e-09		-0.000289735
2.59e-09		-0.000262548
2.375e-09		-0.000255789
2.178e-09		-0.000269743
1.997e-09		-0.000307962
1.832e-09		-2.31987e-05
1.68e-09		-7.63393e-05
1.54e-09		-9.62662e-05
1.412e-09		-9.5255e-05
1.295e-09		-8.0695e-05
1.188e-09		-5.40825e-05
1.089e-09		-1.37741e-05
9.986e-10		4.88183e-05
9.158e-10		-0.000380269
8.398e-10		-0.000228328
7.701e-10		-0.000144462
7.062e-10		-0.000104503
6.475e-10		-9.26641e-05
5.938e-10		-0.000100623
5.445e-10		-0.00012764
4.993e-10		-0.00017825
4.579e-10		9.82747e-05
4.199e-10		3.39367e-05
3.85e-10		3.7013e-06
3.531e-10		-4.38969e-06
3.238e-10		2.31624e-06
2.969e-10		2.18929e-05
2.723e-10		5.69225e-05
2.497e-10		0.000113136
2.289e-10		-0.000320009
2.099e-10		-0.000172701
1.925e-10		-9.36364e-05
1.765e-10		-5.80737e-05
1.619e-10		-5.01853e-05
1.484e-10		-6.23315e-05
1.361e-10		-9.18442e-05
1.248e-10		-0.000146234
1.145e-10		0.000131223
1.05e-10		6.2619e-05
9.626e-11		2.93476e-05
8.827e-11		1.86926e-05
8.094e-11		2.31653e-05
7.422e-11		4.1094e-05
6.806e-11		7.38319e-05
6.242e-11		0.000129366
5.724e-11		-0.000305294
5.248e-11		-0.000159108
4.813e-11		-8.10305e-05
4.413e-11		-4.64537e-05
4.047e-11		-3.95355e-05
3.711e-11		-5.25465e-05
3.403e-11		-8.3015e-05
3.121e-11		-0.000137776
2.862e-11		0.000138889
2.624e-11		6.95503e-05
2.406e-11		3.5744e-05
2.207e-11		2.44676e-05
2.024e-11		2.7915e-05
1.856e-11		4.57974e-05
1.702e-11		7.78496e-05
1.56e-11		0.000133013
1.431e-11		-0.000300489
1.312e-11		-0.000155869
1.203e-11		-7.77224e-05
1.103e-11		-4.35177e-05
1.012e-11		-3.68083e-05
9.278e-12		-4.95797e-05
8.508e-12		-8.11001e-05
7.802e-12		-0.000135863
7.154e-12		0.000141529
6.561e-12		7.12544e-05
6.016e-12		3.74003e-05
5.517e-12		2.57839e-05
5.059e-12		2.96501e-05
4.639e-12		4.68851e-05
4.254e-12		7.93371e-05
3.901e-12		0.00013394
3.577e-12		-0.000300531
3.28e-12		-0.000154726
3.008e-12		-7.71277e-05
2.758e-12		-4.28753e-05
2.529e-12		-3.65757e-05
2.32e-12		-4.84914e-05
2.127e-12		-8.11001e-05
1.95e-12		-0.000135897
1.789e-12		0.000142538
1.64e-12		7.19512e-05
1.504e-12		3.77327e-05
1.379e-12		2.62872e-05
1.265e-12		2.98419e-05
1.16e-12		4.69828e-05
1.064e-12		7.87124e-05
9.752e-13		0.000134331
8.943e-13		-0.000299955
8.201e-13		-0.000154859
7.52e-13		-7.67952e-05
6.896e-13		-4.26697e-05
6.324e-13		-3.59741e-05
5.799e-13		-4.87153e-05
5.318e-13		-8.03874e-05
4.876e-13		-0.000135357
4.472e-13		0.000141995
4.1e-13		7.19512e-05
3.76e-13		3.7766e-05
3.448e-13		2.63196e-05
3.162e-13		3.00443e-05
2.899e-13		4.74301e-05
2.659e-13		7.99173e-05
2.438e-13		0.000134331
2.236e-13		-0.00030076
2.05e-13		-0.000154878
1.88e-13		-7.68617e-05
1.724e-13		-4.26334e-05
1.581e-13		-3.60531e-05
1.45e-13		-5e-05
1.329e-13		-7.90068e-05
1.219e-13		-0.000135357
1.118e-13		0.000141995
1.025e-13		7.19512e-05
9.4e-14		3.7766e-05
8.62e-14		2.63921e-05
7.905e-14		3.00443e-05
7.249e-14		4.72479e-05
6.647e-14		8.01113e-05
6.095e-14		0.000134537
5.589e-14		-0.000299696
5.125e-14		-0.000154634
4.7e-14		-7.71277e-05
4.31e-14		-4.26334e-05
3.952e-14		-3.54251e-05
3.624e-14		-4.8979e-05
3.323e-14		-8.04995e-05
3.048e-14		-0.000135335
2.795e-14		0.000142218
2.563e-14		7.2181e-05
2.35e-14		3.78723e-05
2.155e-14		2.63341e-05
1.976e-14		3.01113e-05
1.812e-14		4.82892e-05
1.662e-14		7.97232e-05
1.524e-14		0.000134514
1.397e-14		-0.000300644
1.281e-14		-0.000154957
1.175e-14		-7.68085e-05
1.077e-14		-4.27112e-05
9.881e-15		-3.59275e-05
9.061e-15		-4.88357e-05
8.309e-15		-8.03346e-05
7.619e-15		-0.000135516
6.987e-15		0.00014205
6.407e-15		7.21867e-05
5.875e-15		3.74468e-05
5.387e-15		2.62669e-05
4.94e-15		3.03644e-05
4.53e-15		4.74614e-05
4.154e-15		8.00433e-05
3.81e-15		0.000134514
3.493e-15		-0.000300601
3.203e-15		-0.000154543
2.938e-15		-7.6838e-05
2.694e-15		-4.25947e-05
2.47e-15		-3.54251e-05
2.265e-15		-4.85651e-05
2.077e-15		-8.06452e-05
1.905e-15		-0.000135171
