0.9833		0.0125852
0.9017		0.0128951
0.8268		0.0130231
0.7582		0.0129583
0.6953		0.012696
0.6376		0.0122569
0.5847		0.0116513
0.5361		0.0109355
0.4916		0.0101836
0.4508		0.00939053
0.4134		0.00864719
0.3791		0.00800646
0.3476		0.00751367
0.3188		0.0071973
0.2923		0.00707492
0.2681		0.0071354
0.2458		0.00732404
0.2254		0.00764973
0.2067		0.00803459
0.1896		0.00841377
0.1738		0.00873418
0.1594		0.00892566
0.1462		0.00894494
0.134		0.00876306
0.1229		0.00842352
0.1127		0.00785492
0.1034		0.00712838
0.09478		0.00630961
0.08691		0.00545737
0.0797		0.00464931
0.07308		0.00395457
0.06702		0.00341805
0.06146		0.00290473
0.05636		0.0026965
0.05168		0.00262916
0.04739		0.00267646
0.04346		0.00280936
0.03985		0.00299686
0.03654		0.00321086
0.03351		0.00342644
0.03073		0.00382883
0.02818		0.00407665
0.02584		0.00432082
0.02369		0.00455678
0.02173		0.00477911
0.01992		0.00499623
0.01827		0.00520676
0.01675		0.00542507
0.01536		0.00541081
0.01409		0.0055818
0.01292		0.00573529
0.01185		0.00587764
0.01086		0.0060168
0.009962		0.00615213
0.009135		0.00628188
0.008377		0.00640534
0.007682		0.00675768
0.007044		0.00695237
0.00646		0.00715828
0.005924		0.00737002
0.005432		0.00759481
0.004981		0.00783126
0.004568		0.0080845
0.004189		0.00836118
0.003841		0.00836566
0.003522		0.008613
0.00323		0.00884365
0.002962		0.00906651
0.002716		0.00928571
0.002491		0.0095012
0.002284		0.00971541
0.002094		0.00992001
0.00192		0.0103958
0.001761		0.0107155
0.001615		0.0110511
0.001481		0.0113994
0.001358		0.0117691
0.001245		0.0121586
0.001142		0.0125788
0.001047		0.0130468
0.0009602		0.0131483
0.0008806		0.0135731
0.0008075		0.0139876
0.0007405		0.0143923
0.000679		0.0147975
0.0006226		0.0152064
0.000571		0.0156116
0.0005236		0.016007
0.0004801		0.0167377
0.0004403		0.0173404
0.0004037		0.0179589
0.0003702		0.0185981
0.0003395		0.0192636
0.0003113		0.0199775
0.0002855		0.0207347
0.0002618		0.0215613
0.0002401		0.0219096
0.0002201		0.022701
0.0002019		0.0234757
0.0001851		0.0242653
0.0001697		0.0250604
0.0001557		0.0258542
0.0001427		0.0266854
0.0001309		0.0274924
0.00012		0.0288229
0.0001101		0.0299228
0.0001009		0.0311026
9.256e-05		0.0323034
8.487e-05		0.0335778
7.783e-05		0.0349158
7.137e-05		0.0363458
6.545e-05		0.0378915
6.002e-05		0.0387704
5.503e-05		0.0402962
5.047e-05		0.041812
4.628e-05		0.0433557
4.244e-05		0.0449281
3.892e-05		0.0465442
3.569e-05		0.0481998
3.272e-05		0.049893
3.001e-05		0.0523575
2.752e-05		0.0545603
2.523e-05		0.0568966
2.314e-05		0.0593453
2.122e-05		0.0619345
1.946e-05		0.064684
1.784e-05		0.067685
1.636e-05		0.0709046
1.5e-05		0.0732667
1.376e-05		0.0766352
1.262e-05		0.0801506
1.157e-05		0.0838159
1.061e-05		0.0876296
9.729e-06		0.0916333
8.921e-06		0.0957852
8.181e-06		0.100018
7.502e-06		0.105539
6.879e-06		0.110736
6.308e-06		0.116162
5.785e-06		0.121867
5.305e-06		0.127804
4.864e-06		0.134046
4.461e-06		0.140596
4.09e-06		0.147537
3.751e-06		0.153212
3.44e-06		0.160356
3.154e-06		0.167708
2.892e-06		0.17519
2.652e-06		0.182777
2.432e-06		0.190512
2.23e-06		0.19824
2.045e-06		0.206039
1.875e-06		0.215267
1.72e-06		0.223808
1.577e-06		0.232467
1.446e-06		0.241113
1.326e-06		0.249661
1.216e-06		0.2581
1.115e-06		0.26639
1.023e-06		0.274413
9.377e-07		0.280394
8.599e-07		0.287446
7.885e-07		0.293912
7.231e-07		0.299647
6.631e-07		0.30463
6.081e-07		0.308666
5.576e-07		0.311693
5.113e-07		0.313612
4.689e-07		0.315472
4.3e-07		0.315814
3.943e-07		0.314735
3.615e-07		0.312586
3.315e-07		0.30905
3.04e-07		0.304359
2.788e-07		0.298601
2.557e-07		0.291846
2.344e-07		0.28253
2.15e-07		0.27407
1.971e-07		0.26484
1.808e-07		0.254881
1.658e-07		0.244331
1.52e-07		0.233355
1.394e-07		0.221897
1.278e-07		0.210231
1.172e-07		0.198848
1.075e-07		0.187326
9.857e-08		0.175916
9.039e-08		0.164731
8.289e-08		0.153818
7.601e-08		0.143336
6.97e-08		0.133357
6.391e-08		0.123963
5.861e-08		0.113846
5.374e-08		0.10588
4.928e-08		0.0981686
4.519e-08		0.0908553
4.144e-08		0.0839406
3.8e-08		0.0774276
3.485e-08		0.0713056
3.196e-08		0.0655663
2.93e-08		0.0603754
2.687e-08		0.055508
2.464e-08		0.050974
2.26e-08		0.046781
2.072e-08		0.0429416
1.9e-08		0.0394211
1.742e-08		0.0362227
1.598e-08		0.0332681
1.465e-08		0.0300973
1.344e-08		0.027833
1.232e-08		0.0256818
1.13e-08		0.0236305
1.036e-08		0.0217206
9.501e-09		0.0199321
8.712e-09		0.0182765
7.989e-09		0.0167418
7.326e-09		0.0153529
6.718e-09		0.0140779
6.16e-09		0.0128977
5.649e-09		0.0118163
5.18e-09		0.0108253
4.75e-09		0.00992316
4.356e-09		0.00910698
3.995e-09		0.00836671
3.663e-09		0.00754778
3.359e-09		0.00698645
3.08e-09		0.00644399
2.825e-09		0.00592832
2.59e-09		0.00544498
2.375e-09		0.00499579
2.178e-09		0.00457759
1.997e-09		0.00419004
1.832e-09		0.00384552
1.68e-09		0.00352381
1.54e-09		0.00322792
1.412e-09		0.00295609
1.295e-09		0.00270772
1.188e-09		0.00248169
1.089e-09		0.0022787
9.986e-10		0.00209493
9.158e-10		0.00188442
8.398e-10		0.00174565
7.701e-10		0.00161083
7.062e-10		0.00148223
6.475e-10		0.00136139
5.938e-10		0.00124874
5.445e-10		0.00114348
4.993e-10		0.00104571
4.579e-10		0.000963802
4.199e-10		0.000882174
3.85e-10		0.000807532
3.531e-10		0.000739167
3.238e-10		0.00067727
2.969e-10		0.000621337
2.723e-10		0.000570694
2.497e-10		0.000525631
2.289e-10		0.000466907
2.099e-10		0.000434254
1.925e-10		0.000401688
1.765e-10		0.000370113
1.619e-10		0.000339901
1.484e-10		0.000311624
1.361e-10		0.000284882
1.248e-10		0.000259555
1.145e-10		0.000243013
1.05e-10		0.000221595
9.626e-11		0.000202446
8.827e-11		0.000185199
8.094e-11		0.000169755
7.422e-11		0.000156006
6.806e-11		0.000143862
6.242e-11		0.000133351
5.724e-11		0.000112234
5.248e-11		0.000106245
4.813e-11		9.9252e-05
4.413e-11		9.18933e-05
4.047e-11		8.44453e-05
3.711e-11		7.71975e-05
3.403e-11		7.00191e-05
3.121e-11		6.29285e-05
2.862e-11		6.28931e-05
2.624e-11		5.65034e-05
2.406e-11		5.11845e-05
2.207e-11		4.66697e-05
2.024e-11		4.28545e-05
1.856e-11		3.96552e-05
1.702e-11		3.70887e-05
1.56e-11		3.52885e-05
1.431e-11		2.36024e-05
1.312e-11		2.42645e-05
1.203e-11		2.36835e-05
1.103e-11		2.23527e-05
1.012e-11		2.06028e-05
9.278e-12		1.86193e-05
8.508e-12		1.63669e-05
7.802e-12		1.37465e-05
7.154e-12		1.78362e-05
6.561e-12		1.52073e-05
6.016e-12		1.33602e-05
5.517e-12		1.20523e-05
5.059e-12		1.11386e-05
4.639e-12		1.05842e-05
4.254e-12		1.04196e-05
3.901e-12		1.07729e-05
3.577e-12		1.43975e-06
3.28e-12		3.75762e-06
3.008e-12		4.77061e-06
2.758e-12		4.95921e-06
2.529e-12		4.63622e-06
2.32e-12		3.95474e-06
2.127e-12		2.93841e-06
1.95e-12		1.47436e-06
1.789e-12		6.58189e-06
1.64e-12		4.89329e-06
1.504e-12		3.90791e-06
1.379e-12		3.39558e-06
1.265e-12		3.20158e-06
1.16e-12		3.31897e-06
1.064e-12		3.7359e-06
9.752e-13		4.64007e-06
8.943e-13		-4.10936e-06
8.201e-13		-1.36264e-06
7.52e-13		4.9867e-08
6.896e-13		6.16299e-07
6.324e-13		6.44371e-07
5.799e-13		2.97465e-07
5.318e-13		-4.13689e-07
4.876e-13		-1.58942e-06
4.472e-13		3.77907e-06
4.1e-13		2.30488e-06
3.76e-13		1.54255e-06
3.448e-13		1.23115e-06
3.162e-13		1.22549e-06
2.899e-13		1.49189e-06
2.659e-13		2.07785e-06
2.438e-13		3.10705e-06
2.236e-13		-5.48971e-06
2.05e-13		-2.64634e-06
1.88e-13		-1.12899e-06
1.724e-13		-4.69838e-07
1.581e-13		-3.47881e-07
1.45e-13		-6.2069e-07
1.329e-13		-1.26035e-06
1.219e-13		-2.35849e-06
1.118e-13		3.08587e-06
1.025e-13		1.65854e-06
9.4e-14		9.52128e-07
8.62e-14		6.90255e-07
7.905e-14		7.33713e-07
7.249e-14		1.03463e-06
6.647e-14		1.65488e-06
6.095e-14		2.74815e-06
5.589e-14		-5.81499e-06
5.125e-14		-2.97073e-06
4.7e-14		-1.42553e-06
4.31e-14		-7.36659e-07
3.952e-14		-6.00962e-07
3.624e-14		-8.4851e-07
3.323e-14		-1.46705e-06
3.048e-14		-2.55085e-06
2.795e-14		2.89803e-06
2.563e-14		1.50215e-06
2.35e-14		7.97872e-07
2.155e-14		5.55684e-07
1.976e-14		6.07287e-07
1.812e-14		9.24393e-07
1.662e-14		1.56438e-06
1.524e-14		2.62467e-06
1.397e-14		-5.92341e-06
1.281e-14		-3.0445e-06
1.175e-14		-1.49787e-06
1.077e-14		-8.10121e-07
9.881e-15		-6.62888e-07
9.061e-15		-9.10496e-07
8.309e-15		-1.50439e-06
7.619e-15		-2.5922e-06
6.987e-15		2.86246e-06
6.407e-15		1.46324e-06
5.875e-15		7.70213e-07
5.387e-15		5.24411e-07
4.94e-15		5.76923e-07
4.53e-15		8.99558e-07
4.154e-15		1.53467e-06
3.81e-15		2.60499e-06
3.493e-15		-5.9333e-06
3.203e-15		-3.06744e-06
2.938e-15		-1.51464e-06
2.694e-15		-8.25909e-07
2.47e-15		-6.78138e-07
2.265e-15		-9.16115e-07
2.077e-15		-1.52865e-06
1.905e-15		-2.61155e-06
